ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
AOI_2_Vegas_img5184,2,"POLYGON ((36.1 326.31 0,35.66 275.67 0,0.0 275.87 0,0.0 326.51 0,36.1 326.31 0))","POLYGON ((-115.179305130999978 36.160761666000042 0,-115.17940259974462 36.160761113576179 0,-115.17940259974462 36.160897844312359 0,-115.179306318999977 36.160898390000057 0,-115.179305130999978 36.160761666000042 0))"
AOI_2_Vegas_img5184,3,"POLYGON ((0.0 43.77 0,0.0 86.2 0,138.96 86.39 0,139.05 43.96 0,0.0 43.77 0))","POLYGON ((-115.17940259974462 36.161524509987089 0,-115.179027171999962 36.161524012000029 0,-115.179027404999943 36.161409459000026 0,-115.17940259974462 36.161409956678021 0,-115.17940259974462 36.161524509987089 0))"
AOI_2_Vegas_img5184,4,"POLYGON ((141.16 0.0 0,0 0 0,0.0 19.23 0,141.16 19.23 0,141.16 0.0 0))","POLYGON ((-115.179021466999984 36.161642699796225 0,-115.179021466999984 36.161590791000037 0,-115.17940259974462 36.161590791000037 0,-115.17940259974462 36.161642699796225 0,-115.179021466999984 36.161642699796225 0))"
AOI_2_Vegas_img5184,5,"POLYGON ((182.26 5.36 0,181.12 38.19 0,228.13 39.26 0,229.27 6.43 0,182.26 5.36 0))","POLYGON ((-115.178910498999983 36.16162822900003 0,-115.17878357799998 36.161625350000065 0,-115.17878666199999 36.161536702000035 0,-115.17891358299994 36.161539580000067 0,-115.178910498999983 36.16162822900003 0))"
AOI_2_Vegas_img5184,6,"POLYGON ((447.03 13.8 0,416.04 13.65 0,415.88 35.73 0,336.18 35.35 0,336.24 26.25 0,302.57 26.09 0,302.5 35.19 0,251.5 34.94 0,250.64 152.11 0,294.47 152.32 0,294.42 158.78 0,433.31 159.44 0,433.36 152.99 0,480.42 153.21 0,480.58 130.63 0,466.03 130.56 0,466.25 99.47 0,473.91 99.5 0,474.07 76.71 0,467.84 76.68 0,468.14 35.98 0,446.87 35.87 0,447.03 13.8 0))","POLYGON ((-115.178195618999951 36.16160543500007 0,-115.17819605599999 36.161545839000041 0,-115.17813861799999 36.16154556500004 0,-115.178139421999958 36.161435667000035 0,-115.1781226 36.161435587000028 0,-115.17812305 36.161374042000034 0,-115.178143714999976 36.161374141000067 0,-115.17814433 36.161290175000033 0,-115.178105021999954 36.161289988000078 0,-115.178105468999945 36.161229032000051 0,-115.178232525999988 36.161229638000066 0,-115.178232653999942 36.16121221700007 0,-115.178607664999959 36.161214004000044 0,-115.17860753799999 36.161231426000029 0,-115.178725877999966 36.161231990000033 0,-115.178723562999949 36.161548354000047 0,-115.178585852999959 36.161547698000049 0,-115.178585673999976 36.161572264000029 0,-115.178494745999956 36.16157183100006 0,-115.178494925999985 36.161547264000035 0,-115.178279720999967 36.161546238000028 0,-115.178279284999974 36.161605834000056 0,-115.178195618999951 36.16160543500007 0))"
AOI_2_Vegas_img5184,7,"POLYGON ((458.44 191.97 0,432.42 191.77 0,432.5 184.91 0,349.72 184.26 0,349.12 233.78 0,364.69 233.9 0,364.24 271.38 0,457.48 272.11 0,457.7 253.38 0,448.07 253.31 0,448.41 225.81 0,458.03 225.88 0,458.44 191.97 0))","POLYGON ((-115.178164810999988 36.161124381000036 0,-115.178165912999987 36.161032817000034 0,-115.178191904999949 36.161033020000048 0,-115.178192797999941 36.160958765000032 0,-115.178166805999979 36.160958561000029 0,-115.178167413999972 36.160907990000055 0,-115.178419140999949 36.160909964000041 0,-115.178417923999973 36.161011171000041 0,-115.17845996799997 36.161011501000075 0,-115.178458360999969 36.161145194000028 0,-115.178234841999938 36.161143441000036 0,-115.178235063999978 36.161124931000074 0,-115.178164810999988 36.161124381000036 0))"
AOI_2_Vegas_img5184,8,"POLYGON ((423.11 288.34 0,411.62 313.48 0,463.11 328.83 0,474.61 303.69 0,423.11 288.34 0))","POLYGON ((-115.17826019499995 36.160864194000055 0,-115.17812115199996 36.160822745000075 0,-115.178152194999939 36.160754866000048 0,-115.178291237999986 36.160796316000074 0,-115.17826019499995 36.160864194000055 0))"
AOI_2_Vegas_img5184,9,"POLYGON ((214.82 473.62 0,175.04 473.42 0,174.68 518.05 0,214.47 518.25 0,214.82 473.62 0))","POLYGON ((-115.17882259299995 36.16036392500007 0,-115.178823543999954 36.160243415000025 0,-115.178930952999963 36.160243967000042 0,-115.178930001999959 36.16036447700003 0,-115.17882259299995 36.16036392500007 0))"
AOI_2_Vegas_img5184,10,"POLYGON ((357.43 383.15 0,330.66 383.03 0,330.3 438.47 0,357.07 438.58 0,357.43 383.15 0))","POLYGON ((-115.17843755199999 36.160608207000053 0,-115.178438502999938 36.160458529000039 0,-115.178510778999964 36.160458829000049 0,-115.17850982899995 36.160608506000074 0,-115.17843755199999 36.160608207000053 0))"
AOI_2_Vegas_img5184,11,"POLYGON ((330.69 363.94 0,345.88 363.59 0,345.49 352.75 0,330.3 353.1 0,330.69 363.94 0))","POLYGON ((-115.178509727999938 36.160660051000036 0,-115.178510777999975 36.160689318000038 0,-115.178469778999954 36.160690277000072 0,-115.178468727999984 36.160661010000069 0,-115.178509727999938 36.160660051000036 0))"
AOI_2_Vegas_img5184,12,"POLYGON ((342.77 457.93 0,342.77 469.83 0,365.21 469.83 0,365.21 457.93 0,342.77 457.93 0))","POLYGON ((-115.17847713399999 36.160406302000069 0,-115.178416525999978 36.160406302000069 0,-115.178416525999978 36.16037416000006 0,-115.17847713399999 36.16037416000006 0,-115.17847713399999 36.160406302000069 0))"
AOI_2_Vegas_img5184,13,"POLYGON ((451.23 368.88 0,404.78 369.59 0,405.2 387.47 0,405.48 399.34 0,414.33 399.2 0,414.71 415.28 0,429.64 415.05 0,430.04 432.03 0,454.81 431.65 0,455.05 441.79 0,498.55 441.12 0,497.25 386.05 0,451.65 386.75 0,451.23 368.88 0))","POLYGON ((-115.178184286999965 36.160646735000057 0,-115.178183149999896 36.160598468000046 0,-115.178060020999965 36.160600359000057 0,-115.17805652 36.160451677000026 0,-115.178173968999943 36.160449874000051 0,-115.178174612999953 36.160477236000077 0,-115.178241479999897 36.16047621000007 0,-115.178242559999902 36.160522066000055 0,-115.178282883999941 36.160521447000065 0,-115.17828390599999 36.160564849000025 0,-115.17830781 36.160564482000041 0,-115.178308564999952 36.160596544000043 0,-115.178309700999989 36.160644810000065 0,-115.178184286999965 36.160646735000057 0))"
AOI_2_Vegas_img5184,14,"POLYGON ((473.34 493.9 0,392.94 494.21 0,393.34 561.03 0,485.33 560.68 0,485.2 539.45 0,472.71 539.5 0,472.64 527.77 0,485.13 527.72 0,485.03 510.99 0,473.44 511.03 0,473.34 493.9 0))","POLYGON ((-115.17812458 36.160309170000062 0,-115.178124305999972 36.160262912000064 0,-115.178093013999955 36.160263032000046 0,-115.17809274699999 36.160217858000067 0,-115.178126474999942 36.160217727000031 0,-115.178126286999941 36.160186056000043 0,-115.17809255899999 36.160186187000079 0,-115.17809221899995 36.160128873000076 0,-115.178340594999952 36.160127913000053 0,-115.178341663999959 36.160308332000056 0,-115.17812458 36.160309170000062 0))"
AOI_2_Vegas_img5184,15,"POLYGON ((457.39 475.86 0,457.56 484.05 0,482.87 483.7 0,482.69 475.51 0,457.39 475.86 0))","POLYGON ((-115.178167658999939 36.160357874000056 0,-115.178099325999938 36.160358833000032 0,-115.17809885 36.160336722000068 0,-115.178167181999981 36.160335762000045 0,-115.178167658999939 36.160357874000056 0))"
AOI_2_Vegas_img5184,16,"POLYGON ((491.22 561.48 0,491.22 571.43 0,518.51 571.43 0,518.51 561.48 0,491.22 561.48 0))","POLYGON ((-115.17807631 36.160126704000049 0,-115.17800262899999 36.160126704000049 0,-115.17800262899999 36.160099838000065 0,-115.17807631 36.160099838000065 0,-115.17807631 36.160126704000049 0))"
AOI_2_Vegas_img5184,17,"POLYGON ((63.31 497.88 0,50.72 488.11 0,0.0 488.2 0,0 650 0,63.72 650.0 0,63.46 574.44 0,63.53 574.44 0,63.53 575.07 0,73.11 575.06 0,73.04 551.33 0,63.46 551.35 0,63.31 497.88 0))","POLYGON ((-115.179231674999983 36.160298436000062 0,-115.17923125599998 36.160154066000075 0,-115.179205392999961 36.160154116000058 0,-115.179205206999939 36.160090048000029 0,-115.17923107 36.160089999000036 0,-115.179231074999961 36.160091701000056 0,-115.179231252999955 36.160091701000056 0,-115.17923055590559 36.159887699792726 0,-115.17940259974462 36.159887699792726 0,-115.17940259974462 36.16032455411478 0,-115.179265653999948 36.160324813000045 0,-115.179231674999983 36.160298436000062 0))"
AOI_2_Vegas_img5184,18,"POLYGON ((0.0 418.13 0,0.0 475.27 0,48.81 475.18 0,74.92 454.09 0,75.82 438.81 0,48.65 418.04 0,0.0 418.13 0))","POLYGON ((-115.17940259974462 36.160513759332495 0,-115.179271232999952 36.160513996000077 0,-115.179197897999984 36.160457902000076 0,-115.179200327999979 36.16041664800008 0,-115.179270806999966 36.160359717000063 0,-115.17940259974462 36.160359479155957 0,-115.17940259974462 36.160513759332495 0))"
AOI_2_Vegas_img5184,19,"POLYGON ((5.1 24.06 0,5.1 31.74 0,23.41 31.74 0,23.41 24.06 0,5.1 24.06 0))","POLYGON ((-115.17938881799995 36.161577732000069 0,-115.17933938 36.161577732000069 0,-115.17933938 36.161557008000045 0,-115.17938881799995 36.161557008000045 0,-115.17938881799995 36.161577732000069 0))"
AOI_2_Vegas_img5184,20,"POLYGON ((167.98 335.99 0,144.74 335.99 0,144.74 354.18 0,167.98 354.18 0,167.98 335.99 0))","POLYGON ((-115.178949064999983 36.160735533000036 0,-115.178949064999983 36.160686408000061 0,-115.179011811999942 36.160686408000061 0,-115.179011811999942 36.160735533000036 0,-115.178949064999983 36.160735533000036 0))"
AOI_2_Vegas_img1385,1,"POLYGON ((211.59 605.96 0,186.94 606.0 0,186.96 616.19 0,149.93 616.23 0,146.79 650.0 0,187.03 650.0 0,187.02 643.81 0,203.03 643.78 0,203.04 650.0 0,242.16 650.0 0,242.09 616.11 0,211.61 616.15 0,211.59 605.96 0))","POLYGON ((-115.268336301999966 36.177556600000059 0,-115.268336244999944 36.177529088000028 0,-115.268253945999959 36.177529197000069 0,-115.268253760020954 36.177437699827713 0,-115.268359387037137 36.177437699827713 0,-115.268359420999957 36.177454481000041 0,-115.268402654999988 36.177454424000075 0,-115.268402620875875 36.177437699827713 0,-115.268511258645418 36.177437699827713 0,-115.268502794999961 36.177528868000024 0,-115.268402806999973 36.177529 0,-115.268402861999959 36.177556511000034 0,-115.268336301999966 36.177556600000059 0))"
AOI_2_Vegas_img1385,2,"POLYGON ((304.47 604.85 0,281.6 605.03 0,281.71 613.89 0,251.55 614.12 0,251.97 650.0 0,292.01 650.0 0,291.91 641.6 0,302.05 641.52 0,302.15 650.0 0,347.07 650.0 0,346.64 613.39 0,304.58 613.71 0,304.47 604.85 0))","POLYGON ((-115.268085528999961 36.177559597000027 0,-115.268085245999941 36.177535672000033 0,-115.267971663999958 36.177536545000066 0,-115.267970497625598 36.177437699827713 0,-115.268091783221792 36.177437699827713 0,-115.268092052999975 36.177460584000073 0,-115.268119438999975 36.177460373000031 0,-115.26811917233816 36.177437699827713 0,-115.268227273497985 36.177437699827713 0,-115.268228416999989 36.177534571000024 0,-115.268146992999959 36.177535197000054 0,-115.26814727499999 36.177559122000048 0,-115.268085528999961 36.177559597000027 0))"
AOI_2_Vegas_img1385,3,"POLYGON ((116.87 613.0 0,67.23 610.0 0,63.92 647.28 0,55.69 646.8 0,55.39 650.0 0,113.44 650.0 0,116.87 613.0 0))","POLYGON ((-115.268592040999977 36.177537599000061 0,-115.268601315418223 36.177437699827713 0,-115.268758040614003 36.177437699827713 0,-115.268757238999967 36.17744633500007 0,-115.268735008999954 36.177445051000063 0,-115.26872608799999 36.177545707000036 0,-115.268592040999977 36.177537599000061 0))"
AOI_2_Vegas_img802,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_2_Vegas_img1488,1,"POLYGON ((5.05 0.0 0,0 0 0,0.0 77.51 0,4.7 77.53 0,5.05 0.0 0))","POLYGON ((-115.265383955755013 36.142337699757739 0,-115.265384903999973 36.142128381000077 0,-115.265397599916056 36.142128418692678 0,-115.265397599916056 36.142337699757739 0,-115.265383955755013 36.142337699757739 0))"
AOI_2_Vegas_img1488,2,"POLYGON ((160.52 0.0 0,75.57 0.0 0,75.57 35.18 0,160.52 35.18 0,160.52 0.0 0))","POLYGON ((-115.264964191999979 36.142337699757739 0,-115.264964191999979 36.142242701000043 0,-115.265193552999961 36.142242701000043 0,-115.265193552999961 36.142337699757739 0,-115.264964191999979 36.142337699757739 0))"
AOI_2_Vegas_img1488,3,"POLYGON ((344.24 0.0 0,203.39 0.0 0,203.39 37.03 0,344.24 37.03 0,344.24 0.0 0))","POLYGON ((-115.264468153999985 36.142337699757739 0,-115.264468153999985 36.142237710000074 0,-115.264848441999959 36.142237710000074 0,-115.264848441999959 36.142337699757739 0,-115.264468153999985 36.142337699757739 0))"
AOI_2_Vegas_img1488,4,"POLYGON ((539.14 0.0 0,396.53 0.0 0,396.8 36.31 0,539.41 35.6 0,539.14 0.0 0))","POLYGON ((-115.263941922578368 36.142337699757739 0,-115.26394118799999 36.142241581000064 0,-115.264326229999895 36.142239662000065 0,-115.264326979247471 36.142337699757739 0,-115.263941922578368 36.142337699757739 0))"
AOI_2_Vegas_img1488,5,"POLYGON ((650.0 42.56 0,650 0 0,582.66 0.0 0,583.21 43.12 0,650.0 42.56 0))","POLYGON ((-115.263642599912558 36.142222781711645 0,-115.263822921999974 36.142221273000075 0,-115.263824416195476 36.142337699757739 0,-115.263642599912558 36.142337699757739 0,-115.263642599912558 36.142222781711645 0))"
AOI_2_Vegas_img1488,6,"POLYGON ((650.0 119.34 0,650.0 102.28 0,197.87 93.88 0,197.38 110.93 0,650.0 119.34 0))","POLYGON ((-115.263642599912558 36.142015472619661 0,-115.264864664999948 36.142038194000065 0,-115.264863352999953 36.142084235000027 0,-115.263642599912558 36.142061538029054 0,-115.263642599912558 36.142015472619661 0))"
AOI_2_Vegas_img1488,7,"POLYGON ((163.27 92.81 0,7.46 89.82 0,6.95 107.11 0,162.77 110.09 0,163.27 92.81 0))","POLYGON ((-115.264956760999951 36.142087114000049 0,-115.264958131999947 36.142040444000031 0,-115.265378824999971 36.142048506000037 0,-115.265377453999974 36.142095176000055 0,-115.264956760999951 36.142087114000049 0))"
AOI_2_Vegas_img1488,8,"POLYGON ((417.94 639.46 0,395.44 640.54 0,395.64 650.0 0,433.37 650.0 0,417.94 639.46 0))","POLYGON ((-115.264269155999955 36.140611164000063 0,-115.264227500629687 36.140582699754241 0,-115.264329359830185 36.140582699754241 0,-115.264329912999983 36.140608230000055 0,-115.264269155999955 36.140611164000063 0))"
AOI_2_Vegas_img1488,9,"POLYGON ((650.0 611.23 0,650.0 555.26 0,649.44 572.42 0,649.59 587.98 0,645.08 588.01 0,645.3 611.26 0,650.0 611.23 0))","POLYGON ((-115.263642599912558 36.140687384805354 0,-115.263655294999978 36.140687308000054 0,-115.263655878999941 36.140750082000068 0,-115.26364371599999 36.140750156000024 0,-115.263644105999958 36.140792159000057 0,-115.263642599912558 36.140838498067538 0,-115.263642599912558 36.140687384805354 0))"
AOI_2_Vegas_img1488,10,"POLYGON ((521.49 548.85 0,504.04 548.54 0,504.77 521.88 0,439.94 520.71 0,438.95 556.24 0,435.07 556.17 0,435.33 546.92 0,421.22 546.67 0,420.96 555.91 0,405.95 555.64 0,405.08 587.25 0,438.08 587.85 0,449.45 588.05 0,449.12 600.14 0,396.63 599.19 0,396.11 618.01 0,424.43 618.52 0,424.66 610.33 0,440.54 610.62 0,440.31 618.81 0,448.6 618.96 0,502.06 619.92 0,508.1 620.03 0,508.6 602.04 0,514.39 602.14 0,514.94 582.42 0,520.56 582.52 0,521.49 548.85 0))","POLYGON ((-115.26398957399999 36.140855793000071 0,-115.263992088999942 36.140764902000058 0,-115.264007266999954 36.140765176000059 0,-115.26400874 36.140711917000033 0,-115.264024378999977 36.140712200000053 0,-115.264025722999975 36.140663618000076 0,-115.264042036999967 36.140663913000026 0,-115.264186388999974 36.140666518000046 0,-115.264208753999981 36.140666921000047 0,-115.264208141999973 36.140689029000043 0,-115.264251030999958 36.140689803000043 0,-115.264251641999977 36.140667695000047 0,-115.264328112999976 36.140669075000062 0,-115.264326706999952 36.140719877000038 0,-115.26418498399994 36.140717320000078 0,-115.26418408 36.140749962000029 0,-115.264214784999979 36.140750516000026 0,-115.26430389 36.140752124000073 0,-115.264301528999965 36.14083746600005 0,-115.264260996999951 36.14083673500005 0,-115.264260306999972 36.140861699000027 0,-115.26422221199999 36.140861012000073 0,-115.264222902999961 36.14083604800004 0,-115.26421242399999 36.140835859000049 0,-115.26420976899999 36.140931782000052 0,-115.264034711999955 36.140928623000036 0,-115.264036703999977 36.140856643000063 0,-115.26398957399999 36.140855793000071 0))"
AOI_2_Vegas_img1488,11,"POLYGON ((286.77 553.7 0,254.37 553.7 0,254.37 583.55 0,237.47 583.55 0,237.47 600.62 0,231.48 600.62 0,231.48 617.96 0,235.71 617.96 0,235.71 632.18 0,301.55 632.18 0,301.55 615.97 0,313.17 615.97 0,313.17 583.55 0,301.55 583.55 0,286.77 583.55 0,286.77 553.7 0))","POLYGON ((-115.264623331999985 36.14084272100007 0,-115.264623331999985 36.140762105000078 0,-115.264583401999971 36.140762105000078 0,-115.264552027999969 36.140762105000078 0,-115.264552027999969 36.140674578000073 0,-115.264583401999971 36.140674578000073 0,-115.264583401999971 36.140630815000065 0,-115.264761186999976 36.140630815000065 0,-115.264761186999976 36.140669204000062 0,-115.264772594999954 36.140669204000062 0,-115.264772594999954 36.140716038000051 0,-115.264756432999945 36.140716038000051 0,-115.264756432999945 36.140762105000078 0,-115.264710797999953 36.140762105000078 0,-115.264710797999953 36.14084272100007 0,-115.264623331999985 36.14084272100007 0))"
AOI_2_Vegas_img1488,12,"POLYGON ((308.95 464.12 0,248.03 464.69 0,248.4 490.42 0,248.63 506.07 0,238.37 506.17 0,238.53 517.54 0,232.57 517.59 0,232.89 539.62 0,249.1 539.46 0,310.02 538.9 0,309.76 520.42 0,320.58 520.32 0,320.22 495.31 0,309.4 495.41 0,308.95 464.12 0))","POLYGON ((-115.26456343699999 36.141084569000043 0,-115.264562227999988 36.141000081000072 0,-115.264533000999961 36.141000354000028 0,-115.264532033999956 36.140932834000068 0,-115.264561260999983 36.140932562000046 0,-115.264560546999974 36.140882681000051 0,-115.264725020999947 36.140881145000037 0,-115.264768797999977 36.140880737000032 0,-115.264769648999959 36.140940202000024 0,-115.264753560999964 36.14094035200003 0,-115.264754 36.140971050000076 0,-115.26472631199999 36.140971309000065 0,-115.264726916999962 36.141013575000045 0,-115.264727910999966 36.141083033000029 0,-115.26456343699999 36.141084569000043 0))"
AOI_2_Vegas_img1488,13,"POLYGON ((403.82 407.05 0,401.77 407.2 0,399.78 407.63 0,397.91 408.33 0,396.23 409.28 0,394.77 410.46 0,393.59 411.82 0,392.72 413.33 0,392.19 414.93 0,392.01 416.59 0,392.19 418.24 0,392.72 419.85 0,393.59 421.35 0,394.77 422.72 0,396.23 423.89 0,397.91 424.84 0,399.78 425.55 0,401.77 425.98 0,403.82 426.12 0,405.87 425.98 0,407.85 425.55 0,409.72 424.84 0,411.4 423.89 0,412.86 422.72 0,414.04 421.35 0,414.91 419.85 0,415.44 418.24 0,415.62 416.59 0,415.44 414.93 0,414.91 413.33 0,414.04 411.82 0,412.86 410.46 0,411.4 409.28 0,409.72 408.33 0,407.85 407.63 0,405.87 407.2 0,403.82 407.05 0))","POLYGON ((-115.264307297999949 36.141238654000063 0,-115.264301761999945 36.141238263000048 0,-115.264296395999963 36.141237102000048 0,-115.264291360999948 36.141235206000033 0,-115.264286808999941 36.141232632000026 0,-115.264282879999897 36.141229459000044 0,-115.264279693999981 36.141225784000028 0,-115.264277345999972 36.141221717000064 0,-115.264275907999945 36.141217383000026 0,-115.264275423999948 36.14121291400005 0,-115.264275907999945 36.141208444000029 0,-115.264277345999972 36.141204110000047 0,-115.264279693999981 36.141200044000072 0,-115.264282879999897 36.141196369000056 0,-115.264286808999941 36.141193196000074 0,-115.264291360999948 36.141190622000067 0,-115.264296395999963 36.141188726000053 0,-115.264301761999945 36.141187565000052 0,-115.264307297999949 36.141187174000038 0,-115.264312831999973 36.141187565000052 0,-115.264318198999945 36.141188726000053 0,-115.264323234999949 36.141190622000067 0,-115.264327784999978 36.141193196000074 0,-115.264331713999979 36.141196369000056 0,-115.264334900999984 36.141200044000072 0,-115.26433724899999 36.141204110000047 0,-115.264338686999963 36.141208444000029 0,-115.26433917199995 36.14121291400005 0,-115.264338686999963 36.141217383000026 0,-115.26433724899999 36.141221717000064 0,-115.264334900999984 36.141225784000028 0,-115.264331713999979 36.141229459000044 0,-115.264327784999978 36.141232632000026 0,-115.264323234999949 36.141235206000033 0,-115.264318198999945 36.141237102000048 0,-115.264312831999973 36.141238263000048 0,-115.264307297999949 36.141238654000063 0))"
AOI_2_Vegas_img1488,14,"POLYGON ((480.4 383.46 0,449.42 383.46 0,449.42 407.91 0,442.37 407.91 0,442.37 447.44 0,449.42 447.44 0,449.42 471.61 0,528.99 471.61 0,528.99 451.14 0,480.4 451.14 0,480.4 383.46 0))","POLYGON ((-115.264100515999985 36.141302359000065 0,-115.264100515999985 36.141119630000048 0,-115.263969316999976 36.141119630000048 0,-115.263969316999976 36.141064351000068 0,-115.264184178999983 36.141064351000068 0,-115.264184178999983 36.141129611000054 0,-115.264203193999947 36.141129611000054 0,-115.264203193999947 36.141236331000073 0,-115.264184178999983 36.141236331000073 0,-115.264184178999983 36.141302359000065 0,-115.264100515999985 36.141302359000065 0))"
AOI_2_Vegas_img1488,15,"POLYGON ((500.12 239.57 0,473.82 253.91 0,470.51 249.95 0,445.19 263.75 0,448.5 267.71 0,413.5 286.78 0,423.83 299.15 0,412.09 305.55 0,433.71 331.42 0,445.45 325.02 0,532.07 277.81 0,500.12 239.57 0))","POLYGON ((-115.264047275999985 36.141690848000053 0,-115.263961004999942 36.141587604000051 0,-115.26419488099998 36.141460154000072 0,-115.264226587999985 36.141442877000031 0,-115.264284955999983 36.141512727000077 0,-115.264253248999978 36.141530006000039 0,-115.264281152999956 36.141563399000063 0,-115.264186652999967 36.141614896000078 0,-115.26419558799995 36.141625588000068 0,-115.264127228999939 36.141662840000038 0,-115.264118294999946 36.141652147000059 0,-115.264047275999985 36.141690848000053 0))"
AOI_2_Vegas_img1488,16,"POLYGON ((397.13 233.18 0,397.58 245.36 0,409.2 245.07 0,408.75 232.89 0,397.13 233.18 0))","POLYGON ((-115.264325360999976 36.141708123000058 0,-115.264293986999974 36.141708891000064 0,-115.26429275299995 36.141676 0,-115.264324126999952 36.141675232000068 0,-115.264325360999976 36.141708123000058 0))"
AOI_2_Vegas_img1488,17,"POLYGON ((598.5 215.53 0,587.24 214.94 0,586.38 225.64 0,583.71 226.05 0,544.66 232.04 0,550.69 257.65 0,589.73 251.66 0,587.46 242.02 0,596.39 240.65 0,592.95 280.59 0,598.77 280.92 0,598.03 289.57 0,610.92 290.3 0,611.57 282.76 0,638.16 284.25 0,637.51 291.79 0,650.0 292.49 0,650.0 223.65 0,639.02 223.03 0,638.75 226.17 0,632.07 225.8 0,632.8 217.33 0,617.55 216.47 0,616.83 224.94 0,598.37 223.91 0,598.35 223.8 0,597.83 223.88 0,598.5 215.53 0))","POLYGON ((-115.263781636999965 36.141755760000024 0,-115.263783448999959 36.141733231000046 0,-115.26378206399994 36.141733443000078 0,-115.263781994999988 36.141733149000061 0,-115.263732171999948 36.141730352000025 0,-115.263730202999966 36.141753233000031 0,-115.263689028999977 36.141750922000028 0,-115.263690998999948 36.141728040000032 0,-115.263672970999949 36.141727028000048 0,-115.263672241999984 36.141735507000078 0,-115.263642599912558 36.141733842506049 0,-115.263642599912558 36.141547969901694 0,-115.26367632299997 36.14154986300008 0,-115.26367457 36.141570219000073 0,-115.26374637 36.141574250000076 0,-115.26374812099999 36.141553894000026 0,-115.263782921999962 36.141555848000053 0,-115.263780910999969 36.141579215000036 0,-115.26379663199998 36.14158009700003 0,-115.263787346999948 36.141687956000055 0,-115.263811445999977 36.141684257000065 0,-115.263805317999982 36.141658218000032 0,-115.263910731999943 36.141642037000054 0,-115.26392701 36.141711194000038 0,-115.263821595999957 36.141727375000073 0,-115.263814367999942 36.141728485000044 0,-115.263812043999962 36.141757356000028 0,-115.263781636999965 36.141755760000024 0))"
AOI_2_Vegas_img1488,18,"POLYGON ((322.08 335.07 0,252.99 353.66 0,254.26 356.73 0,247.08 358.67 0,258.84 387.16 0,266.02 385.23 0,277.71 413.55 0,324.82 400.87 0,319.61 388.24 0,335.14 384.06 0,330.32 372.37 0,336.76 370.64 0,348.17 367.57 0,339.54 346.67 0,328.13 349.74 0,322.08 335.07 0))","POLYGON ((-115.264527990999966 36.141433023000047 0,-115.264511637999988 36.141393406000077 0,-115.264480834999972 36.141401698000038 0,-115.26445754299999 36.141345268000066 0,-115.264488345999951 36.141336976000048 0,-115.264505743999962 36.141332292000072 0,-115.264492718999975 36.141300737000051 0,-115.264534645999959 36.141289451000034 0,-115.264520575999939 36.141255362000038 0,-115.264647780999951 36.141221119000079 0,-115.26467934599998 36.141297589000033 0,-115.26469874 36.141292368000052 0,-115.26473049399999 36.141369299000075 0,-115.264711098999953 36.141374519000067 0,-115.264714521999963 36.141382811000028 0,-115.264527990999966 36.141433023000047 0))"
AOI_2_Vegas_img1488,19,"POLYGON ((212.22 230.56 0,183.58 261.94 0,260.81 307.91 0,289.45 276.53 0,299.63 265.37 0,270.48 248.02 0,264.39 254.69 0,242.5 241.65 0,238.4 246.15 0,212.22 230.56 0))","POLYGON ((-115.264824614999952 36.141715177000037 0,-115.264753927999948 36.141673100000048 0,-115.264742853999962 36.141685234000079 0,-115.264683736999984 36.141650046000052 0,-115.26466731 36.141668044000028 0,-115.264588593999974 36.141621188000045 0,-115.264616095999941 36.141591057000028 0,-115.264693415999943 36.141506345000039 0,-115.264901934999955 36.141630464000059 0,-115.264824614999952 36.141715177000037 0))"
AOI_2_Vegas_img1488,20,"POLYGON ((138.1 231.99 0,138.1 251.61 0,157.46 251.61 0,157.46 231.99 0,138.1 231.99 0))","POLYGON ((-115.26502474199998 36.14171133800005 0,-115.264972451999938 36.14171133800005 0,-115.264972451999938 36.141658362000044 0,-115.26502474199998 36.141658362000044 0,-115.26502474199998 36.14171133800005 0))"
AOI_2_Vegas_img1488,21,"POLYGON ((102.39 220.35 0,74.23 219.89 0,74.03 227.88 0,55.35 227.58 0,53.59 297.81 0,96.83 298.52 0,97.26 281.62 0,131.8 282.19 0,132.93 237.47 0,101.97 236.96 0,102.19 228.34 0,102.39 220.35 0))","POLYGON ((-115.265121148999981 36.14174274700008 0,-115.265121689999901 36.141721170000039 0,-115.265122272999974 36.14169789500005 0,-115.26503870199997 36.141696529000058 0,-115.265041728999961 36.141575794000062 0,-115.265135006999969 36.141577319000078 0,-115.265136150999979 36.141531691000068 0,-115.265252913999973 36.141533600000059 0,-115.265248160999988 36.141723238000054 0,-115.265197715999989 36.141722414000071 0,-115.265197174999969 36.141743989000076 0,-115.265121148999981 36.14174274700008 0))"
AOI_2_Vegas_img1488,22,"POLYGON ((18.9 232.27 0,0 232 0,0.0 284.89 0,17.73 285.14 0,18.9 232.27 0))","POLYGON ((-115.26534656 36.141710570000043 0,-115.26534971699999 36.141567811000073 0,-115.265397599916056 36.14156850168478 0,-115.265397599916056 36.141711306258692 0,-115.26534656 36.141710570000043 0))"
